"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0SA30","2019-08-27 21:00:00","92.000","340.000","1.500","26.800","0.770","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.400",""
"C0U710","2019-08-27 21:00:00","1942.000","124.000","1.100","18.800","0.400","809.700","-99.000","0.000","6.500","199.000","","25.000","","16.000",""
"C0Z100","2019-08-27 21:00:00","36.000","0.000","0.000","25.100","0.970","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.300",""
"C0Z170","2019-08-27 21:00:00","199.000","267.000","0.500","26.400","0.850","991.200","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","23.800",""
"C0K430","2019-08-27 21:00:00","30.000","342.000","1.100","27.100","0.890","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.200",""
"C0T9M0","2019-08-27 21:00:00","92.000","313.000","1.600","25.400","0.890","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.700",""
"C0AI00","2019-08-27 21:00:00","188.000","51.000","1.000","26.900","0.770","988.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.200",""
"C0AC40","2019-08-27 21:00:00","1079.000","111.000","4.700","20.000","0.990","892.100","-99.000","0.500","11.500","112.000","","26.600","","19.600",""
"C0F9M0","2019-08-27 21:00:00","230.000","30.000","1.100","26.500","0.950","982.300","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.400",""
"C0A930","2019-08-27 21:00:00","216.000","141.000","0.900","24.800","0.990","984.200","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.100",""
"C0I420","2019-08-27 21:00:00","305.000","343.000","0.500","25.800","0.930","974.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.700",""
"C0R170","2019-08-27 21:00:00","26.000","137.000","0.900","28.900","1.000","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.900",""
"C0M530","2019-08-27 21:00:00","1385.000","93.000","0.900","19.400","0.930","867.200","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","16.800",""
"C0H960","2019-08-27 21:00:00","120.000","0.000","0.000","28.500","0.910","993.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.400",""
"C0V620","2019-08-27 21:00:00","18.000","9.000","1.300","28.600","0.840","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.300",""
"C0X280","2019-08-27 21:00:00","22.000","63.000","2.100","28.300","0.810","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","26.800",""
"C0AH40","2019-08-27 21:00:00","426.000","255.000","1.300","26.300","0.790","962.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0T9A0","2019-08-27 21:00:00","498.000","296.000","0.300","22.900","0.990","957.100","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","21.800",""
"C0K390","2019-08-27 21:00:00","31.000","16.000","1.200","27.600","0.870","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.500",""
"C0I540","2019-08-27 21:00:00","3344.000","117.000","7.000","8.100","0.660","686.100","-99.000","-99.000","-99.000","-99.000","-99.000","15.100","","6.300",""
"C0G890","2019-08-27 21:00:00","24.000","22.000","2.100","28.600","0.960","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.400",""
"C0G720","2019-08-27 21:00:00","50.000","352.000","1.100","27.700","0.890","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.400",""
"C0UA40","2019-08-27 21:00:00","1121.000","144.000","1.000","20.300","0.850","889.700","-99.000","0.000","6.500","213.000","","26.800","","19.300",""
"C0V400","2019-08-27 21:00:00","56.000","130.000","0.800","28.700","0.860","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.800",""
"C0X130","2019-08-27 21:00:00","27.000","354.000","1.100","29.000","0.990","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.900",""
"C0A520","2019-08-27 21:00:00","48.000","50.000","1.000","28.700","0.700","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0U870","2019-08-27 21:00:00","474.000","69.000","1.400","23.800","0.920","959.400","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","23.000",""
"C0S690","2019-08-27 21:00:00","522.000","24.000","1.500","23.100","0.920","953.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","22.600",""
"C0R150","2019-08-27 21:00:00","105.000","0.000","0.200","27.800","0.990","995.700","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.600",""
"C0K560","2019-08-27 21:00:00","117.000","0.000","0.200","27.900","0.840","995.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.300",""
"C1R440","2019-08-27 21:00:00","1654.000","41.000","8.100","17.000","1.000","832.700","-99.000","0.000","17.900","43.000","","21.700","","16.600",""
"C0X100","2019-08-27 21:00:00","10.000","3.000","2.600","29.200","0.860","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.800",""
"C0K460","2019-08-27 21:00:00","60.000","9.000","2.300","27.800","0.840","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.100",""
"C0M740","2019-08-27 21:00:00","15.000","8.000","0.700","27.700","0.850","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.000",""
"C0SA10","2019-08-27 21:00:00","411.000","40.000","0.300","23.900","0.920","965.800","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.100",""
"C0C660","2019-08-27 21:00:00","176.000","0.000","0.000","27.000","0.900","989.400","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0R620","2019-08-27 21:00:00","34.000","45.000","3.700","28.200","0.870","1005.200","-99.000","0.000","10.300","43.000","","30.700","","27.300",""
"C0F0B0","2019-08-27 21:00:00","311.000","75.000","0.400","25.600","0.970","973.900","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0O970","2019-08-27 21:00:00","71.000","337.000","0.400","26.800","0.970","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.300",""
"C0R560","2019-08-27 21:00:00","22.000","184.000","1.300","29.700","0.790","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.100",""
"C0X220","2019-08-27 21:00:00","26.000","196.000","1.400","27.900","0.840","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.500",""
"C0M680","2019-08-27 21:00:00","37.000","6.000","0.800","27.700","0.870","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0S710","2019-08-27 21:00:00","382.000","25.000","1.500","24.200","0.860","969.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.400",""
"C0F9T0","2019-08-27 21:00:00","111.000","325.000","1.500","27.900","0.880","995.800","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.000",""
"C0F9N0","2019-08-27 21:00:00","75.000","116.000","1.000","29.000","0.830","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.300",""
"C0G740","2019-08-27 21:00:00","24.000","345.000","1.200","28.000","0.860","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.600",""
"C0UA70","2019-08-27 21:00:00","547.000","149.000","4.900","23.800","0.990","950.800","-99.000","0.500","12.400","156.000","","24.800","","23.500",""
"C0AC60","2019-08-27 21:00:00","55.000","0.000","0.000","28.300","0.780","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0R510","2019-08-27 21:00:00","31.000","208.000","2.000","29.800","0.800","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.600",""
"C0X060","2019-08-27 21:00:00","19.000","3.000","1.200","27.200","0.900","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.800",""
"C0AI20","2019-08-27 21:00:00","25.000","123.000","4.000","28.000","0.750","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0E740","2019-08-27 21:00:00","27.000","0.000","0.000","26.400","0.980","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0R650","2019-08-27 21:00:00","29.000","201.000","2.200","29.600","0.870","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.700",""
"C0S750","2019-08-27 21:00:00","2280.000","279.000","0.500","13.900","0.990","776.000","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","9.600",""
"C0I370","2019-08-27 21:00:00","671.000","78.000","0.300","24.400","0.950","935.800","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","21.200",""
"C0K400","2019-08-27 21:00:00","65.000","9.000","1.200","27.500","0.990","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.400",""
"C0U750","2019-08-27 21:00:00","398.000","188.000","4.200","23.900","1.000","966.900","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","23.200",""
"C0M730","2019-08-27 21:00:00","40.000","2.000","0.500","28.300","0.990","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.600",""
"C0Z061","2019-08-27 21:00:00","174.000","94.000","0.600","24.900","0.900","995.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.300",""
"C0M670","2019-08-27 21:00:00","43.000","359.000","1.200","28.000","0.860","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.500",""
"C0I530","2019-08-27 21:00:00","3014.000","360.000","3.400","12.400","0.520","705.200","-99.000","0.000","-99.000","-99.000","-99.000","17.400","","10.000",""
"C0A880","2019-08-27 21:00:00","6.000","163.000","2.700","27.400","0.850","1008.000","-99.000","0.000","8.800","163.000","","30.800","","26.500",""
"C0S950","2019-08-27 21:00:00","415.000","241.000","0.800","24.400","0.920","964.800","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.000",""
"C0X190","2019-08-27 21:00:00","10.000","11.000","1.800","28.500","0.990","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","27.000",""
"C0A560","2019-08-27 21:00:00","405.000","233.000","0.900","24.500","0.950","964.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","21.500",""
"C0D550","2019-08-27 22:00:00","1956.000","0.000","0.200","20.200","0.330","811.800","-99.000","0.500","-99.000","-99.000","-99.000","25.600","","15.100",""
"C0T9E0","2019-08-27 22:00:00","415.000","0.000","0.000","22.700","0.930","967.100","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","22.700",""
"C0U960","2019-08-27 22:00:00","1885.000","239.000","1.200","15.000","0.830","816.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","13.200",""
"C0AI30","2019-08-27 22:00:00","26.000","97.000","5.200","29.900","0.660","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.400",""
"C0R240","2019-08-27 22:00:00","87.000","93.000","0.300","26.500","0.990","998.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0AD30","2019-08-27 22:00:00","20.000","118.000","1.600","29.800","0.630","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","28.000",""
"C0D430","2019-08-27 22:00:00","87.000","0.000","0.000","25.200","0.990","997.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.200",""
"C0X210","2019-08-27 22:00:00","38.000","345.000","1.000","27.900","0.870","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.000",""
"C0R680","2019-08-27 22:00:00","13.000","44.000","3.600","28.300","-99.000","1007.600","-99.000","-99.000","-99.000","-99.000","-99.000","30.600","","27.800",""
"C0AH10","2019-08-27 22:00:00","30.000","107.000","2.200","29.800","0.630","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.400",""
"C0O960","2019-08-27 22:00:00","112.000","31.000","0.500","26.600","0.890","996.000","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.000",""
"C0R360","2019-08-27 22:00:00","20.000","48.000","2.900","28.300","-99.000","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.100",""
"C0H950","2019-08-27 22:00:00","192.000","0.000","0.000","25.000","0.990","987.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.300",""
"C0A540","2019-08-27 22:00:00","401.000","118.000","2.500","24.900","0.900","964.500","-99.000","0.000","9.300","63.000","","28.300","","24.500",""
"C0C690","2019-08-27 22:00:00","242.000","162.000","1.100","26.200","0.670","981.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.900",""
"C0V370","2019-08-27 22:00:00","74.000","144.000","0.500","26.300","0.970","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.400",""
"C0I110","2019-08-27 22:00:00","161.000","108.000","0.800","27.200","0.990","990.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.200",""
"C0M750","2019-08-27 22:00:00","10.000","28.000","1.000","27.900","0.850","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.600",""
"C0U970","2019-08-27 22:00:00","7.000","157.000","2.200","27.900","0.830","1011.100","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.700",""
"C0X300","2019-08-27 22:00:00","70.000","0.000","0.000","26.100","0.960","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"C0R480","2019-08-27 22:00:00","57.000","0.000","0.000","28.100","0.900","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.300",""
"C0A9E0","2019-08-27 22:00:00","26.000","107.000","1.200","29.400","0.640","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","27.900",""
"C0R590","2019-08-27 22:00:00","72.000","0.000","0.000","28.400","0.900","1000.400","-99.000","0.500","-99.000","-99.000","-99.000","33.600","","25.400",""
"C0G820","2019-08-27 22:00:00","29.000","0.000","0.000","27.600","0.910","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.400",""
"C0U600","2019-08-27 22:00:00","10.000","50.000","1.400","28.000","0.860","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.900",""
"C0U910","2019-08-27 22:00:00","17.000","263.000","0.700","27.000","0.790","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.000",""
"C0V630","2019-08-27 22:00:00","19.000","9.000","1.200","28.800","0.780","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.700",""
"C0D650","2019-08-27 22:00:00","97.000","127.000","0.800","27.900","0.850","997.700","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.000",""
"C0R380","2019-08-27 22:00:00","2.000","8.000","0.900","27.000","-99.000","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0K510","2019-08-27 22:00:00","10.000","0.000","0.000","27.600","0.870","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.500",""
"C0V360","2019-08-27 22:00:00","94.000","74.000","0.300","25.700","0.950","998.200","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","23.400",""
"C0M780","2019-08-27 22:00:00","30.000","38.000","0.400","27.400","0.860","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.000",""
"C0G850","2019-08-27 22:00:00","62.000","118.000","1.600","29.200","0.820","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.700",""
"C0K530","2019-08-27 22:00:00","12.000","45.000","1.000","28.100","0.870","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.600",""
"C0V750","2019-08-27 22:00:00","50.000","64.000","1.400","29.000","1.000","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.700",""
"C0M830","2019-08-27 22:00:00","540.000","0.000","0.200","23.900","0.990","950.600","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","21.100",""
"C0T790","2019-08-27 22:00:00","2830.000","122.000","2.900","11.000","0.600","730.000","-99.000","0.000","-99.000","-99.000","-99.000","21.200","","8.700",""
"C0S730","2019-08-27 22:00:00","110.000","25.000","7.400","26.900","0.930","998.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.000",""
"C0F0D0","2019-08-27 22:00:00","3171.000","107.000","2.900","11.900","0.600","701.100","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","8.700",""
"C0F9X0","2019-08-27 22:00:00","166.000","30.000","2.800","26.900","0.930","990.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.900",""
"C0F9Q0","2019-08-27 22:00:00","149.000","0.000","0.100","26.400","1.000","990.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0E780","2019-08-27 22:00:00","160.000","130.000","0.600","26.000","0.960","990.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0SA80","2019-08-27 22:00:00","136.000","83.000","1.000","27.900","0.700","995.300","-99.000","0.000","6.100","104.000","","30.000","","23.700",""
"C0T960","2019-08-27 22:00:00","120.000","0.000","0.100","24.500","0.990","998.800","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0UA50","2019-08-27 22:00:00","808.000","145.000","2.700","21.500","0.990","922.600","-99.000","0.000","8.300","118.000","","26.500","","21.000",""
